[2024-10-24T14:31:14] ID:Device5, maxAcceleration_m/s2:1.94, rmsAcceleration_m/s2:1.37, temperature_C:25.01, pressure_hPa:1006.38, humidity_%:41.42
[2024-10-24T15:02:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.61, pressure_hPa:1006.21, humidity_%:38.69
[2024-10-24T15:02:42] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.66, pressure_hPa:1006.23, humidity_%:38.77
[2024-10-24T15:03:18] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.68, pressure_hPa:1006.16, humidity_%:38.41
[2024-10-24T15:03:46] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.71, pressure_hPa:1006.23, humidity_%:38.11
[2024-10-24T15:04:12] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.73, pressure_hPa:1006.18, humidity_%:38.29
[2024-10-24T15:04:41] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.75, pressure_hPa:1006.25, humidity_%:38.03
[2024-10-24T15:05:07] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.77, pressure_hPa:1006.20, humidity_%:38.29
[2024-10-24T15:05:36] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.80, pressure_hPa:1006.25, humidity_%:38.26
[2024-10-24T15:06:01] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.84, pressure_hPa:1006.23, humidity_%:37.69
[2024-10-24T15:06:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.86, pressure_hPa:1006.04, humidity_%:38.06
[2024-10-24T15:06:55] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.86, pressure_hPa:1006.18, humidity_%:37.69
[2024-10-24T15:07:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.90, pressure_hPa:1006.24, humidity_%:37.36
[2024-10-24T15:07:50] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.92, pressure_hPa:1006.22, humidity_%:37.26
[2024-10-24T15:08:18] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.94, pressure_hPa:1006.11, humidity_%:37.88
[2024-10-24T15:08:44] ID:Device5, maxAcceleration_m/s2:2.01, rmsAcceleration_m/s2:2.00, temperature_C:26.96, pressure_hPa:1006.12, humidity_%:37.62
[2024-10-24T15:09:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.99, pressure_hPa:1006.16, humidity_%:37.09
[2024-10-24T15:09:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.00, pressure_hPa:1006.15, humidity_%:37.18
[2024-10-24T15:10:07] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.03, pressure_hPa:1006.17, humidity_%:37.27
[2024-10-24T15:10:33] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.05, pressure_hPa:1006.18, humidity_%:37.59
[2024-10-24T15:11:02] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.06, pressure_hPa:1006.20, humidity_%:36.90
[2024-10-24T15:11:27] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.08, pressure_hPa:1006.20, humidity_%:37.34
[2024-10-24T15:11:56] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.10, pressure_hPa:1006.26, humidity_%:36.91
[2024-10-24T15:12:22] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.11, pressure_hPa:1006.15, humidity_%:36.78
[2024-10-24T15:12:50] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.12, pressure_hPa:1006.21, humidity_%:36.94
[2024-10-24T15:13:16] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.13, pressure_hPa:1006.18, humidity_%:36.75
[2024-10-24T15:13:45] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.16, pressure_hPa:1006.11, humidity_%:37.46
[2024-10-24T15:14:11] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.17, pressure_hPa:1006.13, humidity_%:37.08
[2024-10-24T15:14:39] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.20, pressure_hPa:1006.20, humidity_%:36.98
[2024-10-24T15:15:05] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.20, pressure_hPa:1006.16, humidity_%:36.52
[2024-10-24T15:15:33] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.22, pressure_hPa:1006.13, humidity_%:37.01
[2024-10-24T15:15:59] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.24, pressure_hPa:1006.13, humidity_%:37.63
[2024-10-24T15:16:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.25, pressure_hPa:1006.10, humidity_%:36.94
[2024-10-24T15:16:53] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.27, pressure_hPa:1006.19, humidity_%:36.60
[2024-10-24T15:17:22] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.28, pressure_hPa:1006.09, humidity_%:37.02
[2024-10-24T15:17:47] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.30, pressure_hPa:1006.17, humidity_%:36.57
[2024-10-24T15:18:16] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.32, pressure_hPa:1006.10, humidity_%:37.03
[2024-10-24T15:18:42] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.34, pressure_hPa:1006.06, humidity_%:36.72
[2024-10-24T15:19:10] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.37, pressure_hPa:1006.09, humidity_%:36.81
[2024-10-24T15:19:36] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.40, pressure_hPa:1006.09, humidity_%:37.25
[2024-10-24T15:20:04] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.40, pressure_hPa:1006.09, humidity_%:36.72
[2024-10-24T15:20:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.43, pressure_hPa:1006.05, humidity_%:36.96
[2024-10-24T15:20:59] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.42, pressure_hPa:1006.10, humidity_%:36.53
[2024-10-24T15:21:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.45, pressure_hPa:1006.06, humidity_%:36.91
[2024-10-24T15:22:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.47, pressure_hPa:1006.01, humidity_%:36.48
[2024-10-24T15:22:29] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.49, pressure_hPa:1006.10, humidity_%:36.63
[2024-10-24T15:22:58] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.49, pressure_hPa:1006.05, humidity_%:36.39
[2024-10-24T15:23:23] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.51, pressure_hPa:1006.02, humidity_%:36.83
[2024-10-24T15:23:52] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.53, pressure_hPa:1006.10, humidity_%:36.72
[2024-10-24T15:24:19] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.55, pressure_hPa:1006.19, humidity_%:36.46
[2024-10-24T15:24:47] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.56, pressure_hPa:1006.10, humidity_%:36.35
[2024-10-24T15:25:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.57, pressure_hPa:1006.06, humidity_%:36.01
[2024-10-24T15:25:42] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.58, pressure_hPa:1006.10, humidity_%:36.51
[2024-10-24T15:26:07] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.59, pressure_hPa:1006.07, humidity_%:36.40
[2024-10-24T15:26:36] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.60, pressure_hPa:1006.03, humidity_%:36.45
[2024-10-24T15:27:01] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.62, pressure_hPa:1006.12, humidity_%:36.29
[2024-10-24T15:27:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.64, pressure_hPa:1006.06, humidity_%:36.29
[2024-10-24T15:27:56] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.64, pressure_hPa:1006.04, humidity_%:36.02
[2024-10-24T15:28:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.66, pressure_hPa:1005.99, humidity_%:36.19
[2024-10-24T15:28:51] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.66, pressure_hPa:1006.00, humidity_%:36.04
[2024-10-24T15:29:20] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.68, pressure_hPa:1005.97, humidity_%:36.54
[2024-10-24T15:29:58] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.68, pressure_hPa:1005.99, humidity_%:35.90
[2024-10-24T15:30:27] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.70, pressure_hPa:1006.05, humidity_%:35.80
[2024-10-24T15:30:52] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.72, pressure_hPa:1006.03, humidity_%:36.19
[2024-10-24T15:31:21] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.73, pressure_hPa:1006.10, humidity_%:35.90
[2024-10-24T15:31:47] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.73, pressure_hPa:1006.08, humidity_%:35.55
[2024-10-24T15:32:16] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.74, pressure_hPa:1006.06, humidity_%:35.51
[2024-10-24T15:32:41] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.75, pressure_hPa:1006.05, humidity_%:35.95
[2024-10-24T15:33:10] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.77, pressure_hPa:1006.04, humidity_%:36.10
[2024-10-24T15:33:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.78, pressure_hPa:1005.97, humidity_%:36.53
[2024-10-24T15:34:04] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.78, pressure_hPa:1006.00, humidity_%:35.87
[2024-10-24T15:34:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.78, pressure_hPa:1006.03, humidity_%:35.84
[2024-10-24T15:34:58] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.78, pressure_hPa:1005.97, humidity_%:35.99
[2024-10-24T15:35:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.78, pressure_hPa:1006.03, humidity_%:35.80
[2024-10-24T15:35:52] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.78, pressure_hPa:1006.00, humidity_%:36.00
[2024-10-24T15:36:18] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.78, pressure_hPa:1006.00, humidity_%:36.14
[2024-10-24T15:36:47] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.78, pressure_hPa:1006.03, humidity_%:34.78
[2024-10-24T15:37:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.79, pressure_hPa:1006.02, humidity_%:35.48
[2024-10-24T15:37:41] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.79, pressure_hPa:1005.93, humidity_%:35.71
[2024-10-24T15:38:07] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.80, pressure_hPa:1005.94, humidity_%:35.89
[2024-10-24T15:38:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.80, pressure_hPa:1006.00, humidity_%:36.13
[2024-10-24T15:39:01] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.81, pressure_hPa:1006.01, humidity_%:35.81
[2024-10-24T15:40:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.82, pressure_hPa:1006.02, humidity_%:35.73
[2024-10-24T15:41:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.83, pressure_hPa:1006.09, humidity_%:36.06
[2024-10-24T15:42:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.84, pressure_hPa:1006.06, humidity_%:35.97
[2024-10-24T15:42:56] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.85, pressure_hPa:1006.12, humidity_%:35.06
[2024-10-24T15:44:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.85, pressure_hPa:1006.10, humidity_%:36.09
[2024-10-24T15:44:50] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.88, pressure_hPa:1006.04, humidity_%:35.75
[2024-10-24T15:45:44] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.89, pressure_hPa:1006.08, humidity_%:35.36
[2024-10-24T15:46:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.89, pressure_hPa:1006.03, humidity_%:35.30
[2024-10-24T15:47:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.90, pressure_hPa:1006.15, humidity_%:34.84
[2024-10-24T15:47:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.90, pressure_hPa:1006.07, humidity_%:35.54
[2024-10-24T15:48:15] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.91, pressure_hPa:1006.09, humidity_%:35.80
[2024-10-24T15:48:40] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.91, pressure_hPa:1006.08, humidity_%:35.88
[2024-10-24T15:49:09] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.91, pressure_hPa:1006.04, humidity_%:35.68
[2024-10-24T15:49:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.91, pressure_hPa:1006.01, humidity_%:35.75
[2024-10-24T15:50:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.92, pressure_hPa:1006.03, humidity_%:35.08
[2024-10-24T15:50:29] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.92, pressure_hPa:1005.94, humidity_%:35.61
[2024-10-24T15:50:58] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.94, pressure_hPa:1006.05, humidity_%:35.83
[2024-10-24T15:51:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.94, pressure_hPa:1006.02, humidity_%:35.16
[2024-10-24T15:52:18] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.95, pressure_hPa:1006.02, humidity_%:35.80
[2024-10-24T15:52:47] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.97, pressure_hPa:1005.99, humidity_%:35.65
[2024-10-24T15:53:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.96, pressure_hPa:1005.89, humidity_%:35.48
[2024-10-24T15:53:41] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.97, pressure_hPa:1005.99, humidity_%:34.96
[2024-10-24T15:54:07] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.97, pressure_hPa:1005.99, humidity_%:35.65
[2024-10-24T15:54:36] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.96, pressure_hPa:1005.98, humidity_%:35.16
[2024-10-24T15:55:01] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.97, pressure_hPa:1006.05, humidity_%:35.21
[2024-10-24T15:55:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.96, pressure_hPa:1005.98, humidity_%:35.28
[2024-10-24T15:55:56] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.97, pressure_hPa:1006.05, humidity_%:35.48
[2024-10-24T15:56:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.97, pressure_hPa:1005.99, humidity_%:35.62
[2024-10-24T15:56:50] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.98, pressure_hPa:1006.01, humidity_%:35.03
[2024-10-24T15:57:18] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.98, pressure_hPa:1005.98, humidity_%:35.11
[2024-10-24T15:57:44] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.98, pressure_hPa:1005.91, humidity_%:35.72
[2024-10-24T15:58:12] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.00, pressure_hPa:1005.98, humidity_%:35.80
[2024-10-24T15:58:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:27.99, pressure_hPa:1005.94, humidity_%:35.31
[2024-10-24T15:59:07] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.00, pressure_hPa:1005.96, humidity_%:35.65
[2024-10-24T15:59:32] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.01, pressure_hPa:1005.95, humidity_%:35.46
[2024-10-24T16:00:01] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.00, pressure_hPa:1005.88, humidity_%:35.72
[2024-10-24T16:00:27] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.01, pressure_hPa:1005.89, humidity_%:35.47
[2024-10-24T16:00:55] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.02, pressure_hPa:1005.91, humidity_%:35.29
[2024-10-24T16:01:21] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.02, pressure_hPa:1005.88, humidity_%:35.06
[2024-10-24T16:01:49] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.02, pressure_hPa:1005.86, humidity_%:35.10
[2024-10-24T16:02:15] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.03, pressure_hPa:1005.84, humidity_%:34.59
[2024-10-24T16:02:44] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.02, pressure_hPa:1005.86, humidity_%:35.59
[2024-10-24T16:03:09] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.02, pressure_hPa:1005.84, humidity_%:35.04
[2024-10-24T16:03:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.02, pressure_hPa:1005.85, humidity_%:34.97
[2024-10-24T16:04:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.05, pressure_hPa:1005.85, humidity_%:35.39
[2024-10-24T16:04:32] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.04, pressure_hPa:1005.86, humidity_%:34.84
[2024-10-24T16:04:58] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:28.04, pressure_hPa:1005.83, humidity_%:34.98
