[2024-10-28T00:37:57] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.21, pressure_hPa:1010.23, humidity_%:36.88
[2024-10-28T00:38:42] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.21, pressure_hPa:1010.17, humidity_%:36.66
[2024-10-28T00:39:26] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.20, pressure_hPa:1010.26, humidity_%:37.22
[2024-10-28T00:40:10] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.20, pressure_hPa:1010.21, humidity_%:37.10
[2024-10-28T00:40:54] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.20, pressure_hPa:1010.21, humidity_%:36.51
[2024-10-28T00:41:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.20, pressure_hPa:1010.26, humidity_%:37.13
[2024-10-28T00:42:22] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.19, pressure_hPa:1010.20, humidity_%:37.26
[2024-10-28T00:43:06] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.19, pressure_hPa:1010.19, humidity_%:37.09
[2024-10-28T00:43:51] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.19, pressure_hPa:1010.22, humidity_%:37.04
[2024-10-28T00:44:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.18, pressure_hPa:1010.27, humidity_%:37.18
[2024-10-28T00:45:19] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.18, pressure_hPa:1010.21, humidity_%:37.08
[2024-10-28T00:46:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.19, pressure_hPa:1010.25, humidity_%:36.95
[2024-10-28T00:46:47] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.17, pressure_hPa:1010.25, humidity_%:37.31
[2024-10-28T00:47:31] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.18, pressure_hPa:1010.18, humidity_%:37.12
[2024-10-28T00:48:16] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.17, pressure_hPa:1010.20, humidity_%:36.63
[2024-10-28T00:49:00] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.17, pressure_hPa:1010.22, humidity_%:37.36
[2024-10-28T00:49:44] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.17, pressure_hPa:1010.25, humidity_%:37.51
[2024-10-28T00:50:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.16, pressure_hPa:1010.31, humidity_%:37.11
[2024-10-28T00:51:12] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.16, pressure_hPa:1010.25, humidity_%:37.65
[2024-10-28T00:51:56] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.16, pressure_hPa:1010.31, humidity_%:37.35
[2024-10-28T00:52:40] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.15, pressure_hPa:1010.30, humidity_%:37.37
[2024-10-28T00:53:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.15, pressure_hPa:1010.24, humidity_%:37.00
[2024-10-28T00:54:08] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.15, pressure_hPa:1010.29, humidity_%:37.08
[2024-10-28T00:54:53] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.16, pressure_hPa:1010.31, humidity_%:36.90
[2024-10-28T00:55:37] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.14, pressure_hPa:1010.28, humidity_%:37.44
[2024-10-28T00:56:21] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.15, pressure_hPa:1010.32, humidity_%:37.08
[2024-10-28T00:57:05] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.14, pressure_hPa:1010.22, humidity_%:36.78
[2024-10-28T00:57:49] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.14, pressure_hPa:1010.34, humidity_%:37.14
[2024-10-28T00:58:34] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.12, pressure_hPa:1010.16, humidity_%:37.60
[2024-10-28T00:59:18] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.14, pressure_hPa:1010.22, humidity_%:36.98
[2024-10-28T01:00:02] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.14, pressure_hPa:1010.19, humidity_%:37.65
[2024-10-28T01:00:46] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.13, pressure_hPa:1010.18, humidity_%:37.43
[2024-10-28T01:01:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.12, pressure_hPa:1010.17, humidity_%:37.33
[2024-10-28T01:02:14] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.14, pressure_hPa:1010.27, humidity_%:37.06
