[2024-10-26T23:00:22] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.63, pressure_hPa:1015.53, humidity_%:30.95
[2024-10-26T23:11:31] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.54, pressure_hPa:1015.70, humidity_%:30.91
[2024-10-26T23:11:55] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.54, pressure_hPa:1015.65, humidity_%:31.26
[2024-10-26T23:12:19] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.53, pressure_hPa:1015.64, humidity_%:31.08
[2024-10-26T23:12:42] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.53, pressure_hPa:1015.70, humidity_%:30.71
[2024-10-26T23:13:06] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.52, pressure_hPa:1015.65, humidity_%:30.47
[2024-10-26T23:13:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.53, pressure_hPa:1015.69, humidity_%:30.88
[2024-10-26T23:13:52] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.53, pressure_hPa:1015.63, humidity_%:30.89
[2024-10-26T23:14:22] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.52, pressure_hPa:1015.64, humidity_%:31.08
[2024-10-26T23:14:48] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.51, pressure_hPa:1015.61, humidity_%:31.64
[2024-10-26T23:15:10] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.52, pressure_hPa:1015.67, humidity_%:31.18
[2024-10-26T23:15:36] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.50, pressure_hPa:1015.62, humidity_%:31.46
[2024-10-26T23:16:00] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.50, pressure_hPa:1015.65, humidity_%:31.07
[2024-10-26T23:16:23] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.50, pressure_hPa:1015.59, humidity_%:30.79
[2024-10-26T23:16:47] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.50, pressure_hPa:1015.62, humidity_%:31.39
[2024-10-26T23:17:12] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.49, pressure_hPa:1015.62, humidity_%:31.17
[2024-10-26T23:17:37] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.50, pressure_hPa:1015.64, humidity_%:31.44
[2024-10-26T23:18:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.48, pressure_hPa:1015.56, humidity_%:31.37
[2024-10-26T23:18:26] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.49, pressure_hPa:1015.62, humidity_%:30.87
[2024-10-26T23:18:53] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.49, pressure_hPa:1015.62, humidity_%:31.30
[2024-10-26T23:19:17] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.48, pressure_hPa:1015.64, humidity_%:30.95
[2024-10-26T23:19:43] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.48, pressure_hPa:1015.60, humidity_%:31.02
[2024-10-26T23:20:07] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.48, pressure_hPa:1015.60, humidity_%:31.17
[2024-10-26T23:20:32] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.48, pressure_hPa:1015.60, humidity_%:30.66
[2024-10-26T23:20:58] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.47, pressure_hPa:1015.59, humidity_%:31.55
[2024-10-26T23:21:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.47, pressure_hPa:1015.62, humidity_%:30.65
[2024-10-26T23:21:47] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.46, pressure_hPa:1015.57, humidity_%:31.22
[2024-10-26T23:22:11] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.47, pressure_hPa:1015.65, humidity_%:31.17
[2024-10-26T23:22:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.47, pressure_hPa:1015.70, humidity_%:31.24
[2024-10-26T23:22:57] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.46, pressure_hPa:1015.60, humidity_%:31.17
[2024-10-26T23:23:23] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.46, pressure_hPa:1015.69, humidity_%:31.62
[2024-10-26T23:23:49] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.46, pressure_hPa:1015.69, humidity_%:31.06
[2024-10-26T23:24:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.45, pressure_hPa:1015.65, humidity_%:30.71
[2024-10-26T23:24:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.46, pressure_hPa:1015.63, humidity_%:30.74
[2024-10-26T23:25:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.45, pressure_hPa:1015.66, humidity_%:31.31
[2024-10-26T23:25:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.45, pressure_hPa:1015.61, humidity_%:30.78
[2024-10-26T23:25:54] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.44, pressure_hPa:1015.57, humidity_%:31.38
[2024-10-26T23:26:20] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.44, pressure_hPa:1015.55, humidity_%:30.68
[2024-10-26T23:26:46] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.44, pressure_hPa:1015.59, humidity_%:31.47
[2024-10-26T23:27:11] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.44, pressure_hPa:1015.62, humidity_%:31.35
[2024-10-26T23:27:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.43, pressure_hPa:1015.60, humidity_%:31.45
[2024-10-26T23:28:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.43, pressure_hPa:1015.69, humidity_%:31.79
[2024-10-26T23:28:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.42, pressure_hPa:1015.60, humidity_%:30.83
[2024-10-26T23:28:51] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.42, pressure_hPa:1015.61, humidity_%:31.03
[2024-10-26T23:29:14] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.43, pressure_hPa:1015.60, humidity_%:30.90
[2024-10-26T23:29:39] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.43, pressure_hPa:1015.63, humidity_%:31.32
[2024-10-26T23:30:02] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.43, pressure_hPa:1015.60, humidity_%:30.74
[2024-10-26T23:30:26] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.42, pressure_hPa:1015.64, humidity_%:31.54
[2024-10-26T23:30:50] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.41, pressure_hPa:1015.63, humidity_%:31.45
[2024-10-26T23:31:15] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.41, pressure_hPa:1015.60, humidity_%:31.16
[2024-10-26T23:31:40] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.42, pressure_hPa:1015.70, humidity_%:31.37
[2024-10-26T23:32:05] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.40, pressure_hPa:1015.64, humidity_%:31.15
[2024-10-26T23:32:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.40, pressure_hPa:1015.70, humidity_%:31.10
[2024-10-26T23:32:51] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.40, pressure_hPa:1015.75, humidity_%:31.42
[2024-10-26T23:33:15] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.40, pressure_hPa:1015.77, humidity_%:30.51
[2024-10-26T23:33:39] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.40, pressure_hPa:1015.74, humidity_%:31.33
[2024-10-26T23:34:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.39, pressure_hPa:1015.71, humidity_%:30.81
[2024-10-26T23:34:27] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.39, pressure_hPa:1015.78, humidity_%:31.32
[2024-10-26T23:34:50] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.40, pressure_hPa:1015.69, humidity_%:30.88
[2024-10-26T23:35:14] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.39, pressure_hPa:1015.74, humidity_%:31.41
[2024-10-26T23:35:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.39, pressure_hPa:1015.74, humidity_%:31.11
[2024-10-26T23:36:02] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.40, pressure_hPa:1015.74, humidity_%:31.32
[2024-10-26T23:36:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.39, pressure_hPa:1015.76, humidity_%:31.40
[2024-10-26T23:36:53] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.39, pressure_hPa:1015.76, humidity_%:31.01
[2024-10-26T23:37:18] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.37, pressure_hPa:1015.78, humidity_%:30.99
[2024-10-26T23:37:43] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.37, pressure_hPa:1015.70, humidity_%:31.44
[2024-10-26T23:38:08] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.38, pressure_hPa:1015.77, humidity_%:30.96
[2024-10-26T23:38:31] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.37, pressure_hPa:1015.86, humidity_%:30.84
[2024-10-26T23:38:54] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.37, pressure_hPa:1015.72, humidity_%:31.37
[2024-10-26T23:39:19] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.37, pressure_hPa:1015.76, humidity_%:31.08
[2024-10-26T23:39:44] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.37, pressure_hPa:1015.80, humidity_%:31.25
[2024-10-26T23:40:07] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.37, pressure_hPa:1015.67, humidity_%:31.52
[2024-10-26T23:40:32] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.36, pressure_hPa:1015.68, humidity_%:31.10
[2024-10-26T23:40:56] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.36, pressure_hPa:1015.73, humidity_%:30.62
[2024-10-26T23:41:20] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.35, pressure_hPa:1015.75, humidity_%:31.06
[2024-10-26T23:41:45] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.35, pressure_hPa:1015.66, humidity_%:31.17
[2024-10-26T23:42:07] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.34, pressure_hPa:1015.65, humidity_%:31.57
[2024-10-26T23:42:31] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.34, pressure_hPa:1015.70, humidity_%:30.94
[2024-10-26T23:42:54] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.34, pressure_hPa:1015.70, humidity_%:31.08
[2024-10-26T23:43:19] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.35, pressure_hPa:1015.72, humidity_%:31.24
[2024-10-26T23:43:44] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.33, pressure_hPa:1015.60, humidity_%:31.03
[2024-10-26T23:44:09] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.32, pressure_hPa:1015.68, humidity_%:30.92
[2024-10-26T23:44:32] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.32, pressure_hPa:1015.67, humidity_%:30.58
[2024-10-26T23:44:57] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.32, pressure_hPa:1015.75, humidity_%:30.96
[2024-10-26T23:45:19] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.31, pressure_hPa:1015.63, humidity_%:30.71
[2024-10-26T23:45:42] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.32, pressure_hPa:1015.67, humidity_%:30.92
[2024-10-26T23:46:04] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.31, pressure_hPa:1015.65, humidity_%:30.89
[2024-10-26T23:46:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.31, pressure_hPa:1015.73, humidity_%:30.85
[2024-10-26T23:46:52] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.30, pressure_hPa:1015.70, humidity_%:31.47
[2024-10-26T23:47:16] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.31, pressure_hPa:1015.74, humidity_%:31.13
[2024-10-26T23:47:41] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.31, pressure_hPa:1015.65, humidity_%:31.29
[2024-10-26T23:48:05] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.30, pressure_hPa:1015.72, humidity_%:31.16
[2024-10-26T23:48:27] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.30, pressure_hPa:1015.70, humidity_%:31.11
[2024-10-26T23:48:51] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.29, pressure_hPa:1015.74, humidity_%:31.64
[2024-10-26T23:49:14] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.29, pressure_hPa:1015.68, humidity_%:30.74
[2024-10-26T23:49:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.28, pressure_hPa:1015.66, humidity_%:31.10
[2024-10-26T23:50:00] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.28, pressure_hPa:1015.69, humidity_%:31.29
[2024-10-26T23:50:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.29, pressure_hPa:1015.73, humidity_%:31.25
[2024-10-26T23:50:47] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.28, pressure_hPa:1015.66, humidity_%:31.09
[2024-10-26T23:51:11] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.28, pressure_hPa:1015.66, humidity_%:31.06
[2024-10-26T23:51:34] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.26, pressure_hPa:1015.63, humidity_%:31.19
[2024-10-26T23:51:57] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.27, pressure_hPa:1015.64, humidity_%:30.98
[2024-10-26T23:52:20] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.26, pressure_hPa:1015.69, humidity_%:30.56
[2024-10-26T23:52:43] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.27, pressure_hPa:1015.64, humidity_%:30.87
[2024-10-26T23:53:06] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.27, pressure_hPa:1015.75, humidity_%:31.24
[2024-10-26T23:53:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.26, pressure_hPa:1015.73, humidity_%:30.81
[2024-10-26T23:53:53] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.26, pressure_hPa:1015.71, humidity_%:31.25
[2024-10-26T23:54:15] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.26, pressure_hPa:1015.71, humidity_%:31.00
[2024-10-26T23:54:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.25, pressure_hPa:1015.78, humidity_%:30.46
[2024-10-26T23:55:01] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.25, pressure_hPa:1015.83, humidity_%:30.81
[2024-10-26T23:55:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.25, pressure_hPa:1015.77, humidity_%:31.52
[2024-10-26T23:55:46] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.25, pressure_hPa:1015.72, humidity_%:31.00
[2024-10-26T23:56:08] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.24, pressure_hPa:1015.84, humidity_%:30.88
[2024-10-26T23:56:31] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.25, pressure_hPa:1015.77, humidity_%:31.20
[2024-10-26T23:56:54] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.24, pressure_hPa:1015.70, humidity_%:30.31
[2024-10-26T23:57:17] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.23, pressure_hPa:1015.72, humidity_%:30.89
[2024-10-26T23:57:40] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.23, pressure_hPa:1015.68, humidity_%:31.52
[2024-10-26T23:58:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.23, pressure_hPa:1015.66, humidity_%:31.49
[2024-10-26T23:58:26] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.22, pressure_hPa:1015.76, humidity_%:30.65
[2024-10-26T23:58:49] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.21, pressure_hPa:1015.60, humidity_%:30.97
[2024-10-26T23:59:12] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.22, pressure_hPa:1015.67, humidity_%:30.91
[2024-10-26T23:59:36] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.22, pressure_hPa:1015.76, humidity_%:31.24
[2024-10-26T23:59:59] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.22, pressure_hPa:1015.67, humidity_%:30.68
[2024-10-27T00:00:22] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.20, pressure_hPa:1015.64, humidity_%:30.70
[2024-10-27T00:00:46] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.21, pressure_hPa:1015.73, humidity_%:31.82
[2024-10-27T00:01:09] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.21, pressure_hPa:1015.71, humidity_%:30.63
[2024-10-27T00:01:31] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.22, pressure_hPa:1015.72, humidity_%:31.01
[2024-10-27T00:01:54] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.20, pressure_hPa:1015.74, humidity_%:31.18
[2024-10-27T00:02:18] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:25.21, pressure_hPa:1015.62, humidity_%:30.63
