[2024-10-25T23:00:18] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.94, pressure_hPa:1012.44, humidity_%:37.59
[2024-10-25T23:13:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.87, pressure_hPa:1012.41, humidity_%:37.19
[2024-10-25T23:13:31] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.89, pressure_hPa:1012.39, humidity_%:37.51
[2024-10-25T23:14:00] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.89, pressure_hPa:1012.44, humidity_%:37.41
[2024-10-25T23:14:27] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.89, pressure_hPa:1012.39, humidity_%:37.25
[2024-10-25T23:14:55] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.88, pressure_hPa:1012.32, humidity_%:37.63
[2024-10-25T23:15:22] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.89, pressure_hPa:1012.35, humidity_%:37.68
[2024-10-25T23:15:51] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.89, pressure_hPa:1012.41, humidity_%:37.61
[2024-10-25T23:16:20] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.88, pressure_hPa:1012.36, humidity_%:37.77
[2024-10-25T23:16:48] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.87, pressure_hPa:1012.25, humidity_%:37.16
[2024-10-25T23:17:17] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.87, pressure_hPa:1012.27, humidity_%:37.06
[2024-10-25T23:17:45] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.86, pressure_hPa:1012.31, humidity_%:37.08
[2024-10-25T23:18:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.86, pressure_hPa:1012.26, humidity_%:37.79
[2024-10-25T23:18:40] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.86, pressure_hPa:1012.29, humidity_%:37.09
[2024-10-25T23:19:08] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.85, pressure_hPa:1012.26, humidity_%:37.31
[2024-10-25T23:19:34] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.86, pressure_hPa:1012.37, humidity_%:37.69
[2024-10-25T23:20:01] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.85, pressure_hPa:1012.30, humidity_%:37.53
[2024-10-25T23:20:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.85, pressure_hPa:1012.32, humidity_%:37.40
[2024-10-25T23:20:55] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.85, pressure_hPa:1012.32, humidity_%:37.56
[2024-10-25T23:21:23] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.85, pressure_hPa:1012.34, humidity_%:37.56
[2024-10-25T23:21:50] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.85, pressure_hPa:1012.30, humidity_%:37.47
[2024-10-25T23:22:17] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.85, pressure_hPa:1012.32, humidity_%:37.40
[2024-10-25T23:22:44] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.85, pressure_hPa:1012.37, humidity_%:37.18
[2024-10-25T23:23:09] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.84, pressure_hPa:1012.33, humidity_%:37.61
[2024-10-25T23:23:36] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.84, pressure_hPa:1012.33, humidity_%:37.83
[2024-10-25T23:24:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.84, pressure_hPa:1012.31, humidity_%:37.65
[2024-10-25T23:24:31] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.83, pressure_hPa:1012.28, humidity_%:37.49
[2024-10-25T23:24:58] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.83, pressure_hPa:1012.26, humidity_%:37.25
[2024-10-25T23:25:25] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.83, pressure_hPa:1012.29, humidity_%:37.65
[2024-10-25T23:25:52] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.82, pressure_hPa:1012.27, humidity_%:37.43
[2024-10-25T23:26:19] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.81, pressure_hPa:1012.25, humidity_%:37.24
[2024-10-25T23:26:46] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.82, pressure_hPa:1012.27, humidity_%:37.59
[2024-10-25T23:27:12] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.81, pressure_hPa:1012.29, humidity_%:37.50
[2024-10-25T23:27:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.82, pressure_hPa:1012.27, humidity_%:37.47
[2024-10-25T23:28:07] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.82, pressure_hPa:1012.32, humidity_%:37.48
[2024-10-25T23:28:34] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.79, pressure_hPa:1012.25, humidity_%:37.63
[2024-10-25T23:29:00] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.80, pressure_hPa:1012.27, humidity_%:37.39
[2024-10-25T23:29:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.80, pressure_hPa:1012.32, humidity_%:37.83
[2024-10-25T23:29:52] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.81, pressure_hPa:1012.31, humidity_%:37.31
[2024-10-25T23:30:18] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.80, pressure_hPa:1012.32, humidity_%:37.59
[2024-10-25T23:30:44] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.79, pressure_hPa:1012.25, humidity_%:37.27
[2024-10-25T23:31:06] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.80, pressure_hPa:1012.32, humidity_%:37.38
[2024-10-25T23:31:32] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.79, pressure_hPa:1012.33, humidity_%:37.06
[2024-10-25T23:31:57] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.79, pressure_hPa:1012.36, humidity_%:37.49
[2024-10-25T23:32:23] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.79, pressure_hPa:1012.36, humidity_%:37.48
[2024-10-25T23:32:47] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.79, pressure_hPa:1012.36, humidity_%:37.50
[2024-10-25T23:33:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.78, pressure_hPa:1012.26, humidity_%:36.88
[2024-10-25T23:33:40] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.78, pressure_hPa:1012.26, humidity_%:37.74
[2024-10-25T23:34:05] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.77, pressure_hPa:1012.27, humidity_%:37.35
[2024-10-25T23:34:31] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.77, pressure_hPa:1012.27, humidity_%:37.39
[2024-10-25T23:35:00] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.78, pressure_hPa:1012.28, humidity_%:37.22
[2024-10-25T23:35:25] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.78, pressure_hPa:1012.29, humidity_%:37.60
[2024-10-25T23:35:51] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.77, pressure_hPa:1012.36, humidity_%:37.54
[2024-10-25T23:36:17] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.77, pressure_hPa:1012.38, humidity_%:37.34
[2024-10-25T23:36:45] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.76, pressure_hPa:1012.42, humidity_%:37.51
[2024-10-25T23:37:10] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.76, pressure_hPa:1012.39, humidity_%:37.63
[2024-10-25T23:37:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.76, pressure_hPa:1012.37, humidity_%:37.59
[2024-10-25T23:38:01] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.76, pressure_hPa:1012.34, humidity_%:37.75
[2024-10-25T23:38:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.75, pressure_hPa:1012.41, humidity_%:37.44
[2024-10-25T23:38:52] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.74, pressure_hPa:1012.33, humidity_%:37.32
[2024-10-25T23:39:18] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.76, pressure_hPa:1012.39, humidity_%:37.61
[2024-10-25T23:39:43] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.74, pressure_hPa:1012.39, humidity_%:37.42
[2024-10-25T23:40:08] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.75, pressure_hPa:1012.46, humidity_%:37.15
[2024-10-25T23:40:33] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.74, pressure_hPa:1012.39, humidity_%:37.42
[2024-10-25T23:40:58] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.75, pressure_hPa:1012.43, humidity_%:37.44
[2024-10-25T23:41:23] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.75, pressure_hPa:1012.48, humidity_%:37.26
[2024-10-25T23:41:48] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.73, pressure_hPa:1012.47, humidity_%:37.56
[2024-10-25T23:42:14] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.72, pressure_hPa:1012.46, humidity_%:37.55
[2024-10-25T23:42:39] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.74, pressure_hPa:1012.46, humidity_%:37.69
[2024-10-25T23:43:04] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.73, pressure_hPa:1012.48, humidity_%:37.43
[2024-10-25T23:43:27] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.73, pressure_hPa:1012.53, humidity_%:37.51
[2024-10-25T23:43:55] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.73, pressure_hPa:1012.55, humidity_%:37.21
[2024-10-25T23:44:21] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.72, pressure_hPa:1012.54, humidity_%:37.83
[2024-10-25T23:44:47] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.71, pressure_hPa:1012.53, humidity_%:36.89
[2024-10-25T23:45:12] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.71, pressure_hPa:1012.61, humidity_%:38.05
[2024-10-25T23:45:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.71, pressure_hPa:1012.58, humidity_%:37.61
[2024-10-25T23:46:04] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.71, pressure_hPa:1012.60, humidity_%:37.40
[2024-10-25T23:46:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.70, pressure_hPa:1012.57, humidity_%:37.31
[2024-10-25T23:46:55] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.70, pressure_hPa:1012.51, humidity_%:37.10
[2024-10-25T23:47:21] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.69, pressure_hPa:1012.54, humidity_%:37.50
[2024-10-25T23:47:45] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.70, pressure_hPa:1012.49, humidity_%:37.55
[2024-10-25T23:48:10] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.70, pressure_hPa:1012.53, humidity_%:37.61
[2024-10-25T23:48:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.68, pressure_hPa:1012.48, humidity_%:37.57
[2024-10-25T23:48:59] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.68, pressure_hPa:1012.43, humidity_%:37.37
[2024-10-25T23:49:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.69, pressure_hPa:1012.46, humidity_%:37.27
[2024-10-25T23:49:49] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.49, humidity_%:37.55
[2024-10-25T23:50:44] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.43, humidity_%:37.68
[2024-10-25T23:51:09] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.35, humidity_%:37.32
[2024-10-25T23:51:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.44, humidity_%:37.65
[2024-10-25T23:52:30] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.46, humidity_%:37.55
[2024-10-25T23:52:56] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.66, pressure_hPa:1012.42, humidity_%:37.44
[2024-10-25T23:53:20] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.55, humidity_%:37.68
[2024-10-25T23:53:45] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.43, humidity_%:37.65
[2024-10-25T23:54:11] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.44, humidity_%:37.37
[2024-10-25T23:54:36] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.46, humidity_%:37.71
[2024-10-25T23:55:01] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.68, pressure_hPa:1012.45, humidity_%:37.43
[2024-10-25T23:55:25] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.49, humidity_%:37.69
[2024-10-25T23:55:49] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.43, humidity_%:37.71
[2024-10-25T23:56:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.66, pressure_hPa:1012.42, humidity_%:37.27
[2024-10-25T23:56:37] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.51, humidity_%:37.68
[2024-10-25T23:56:59] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.67, pressure_hPa:1012.57, humidity_%:37.54
[2024-10-25T23:57:22] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.66, pressure_hPa:1012.50, humidity_%:37.44
[2024-10-25T23:57:45] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.65, pressure_hPa:1012.59, humidity_%:37.57
[2024-10-25T23:58:10] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.65, pressure_hPa:1012.54, humidity_%:37.63
[2024-10-25T23:58:35] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.66, pressure_hPa:1012.58, humidity_%:37.27
[2024-10-25T23:58:59] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.65, pressure_hPa:1012.62, humidity_%:37.52
[2024-10-25T23:59:24] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.66, pressure_hPa:1012.56, humidity_%:37.71
[2024-10-25T23:59:48] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.65, pressure_hPa:1012.72, humidity_%:37.31
[2024-10-26T00:00:13] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.64, pressure_hPa:1012.61, humidity_%:37.70
[2024-10-26T00:00:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.65, pressure_hPa:1012.59, humidity_%:37.42
[2024-10-26T00:01:01] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.65, pressure_hPa:1012.59, humidity_%:37.78
[2024-10-26T00:01:26] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.65, pressure_hPa:1012.68, humidity_%:37.50
[2024-10-26T00:01:50] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.64, pressure_hPa:1012.63, humidity_%:37.43
[2024-10-26T00:02:14] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.64, pressure_hPa:1012.66, humidity_%:37.52
[2024-10-26T00:02:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.63, pressure_hPa:1012.59, humidity_%:37.35
[2024-10-26T00:03:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.63, pressure_hPa:1012.64, humidity_%:37.65
[2024-10-26T00:03:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.62, pressure_hPa:1012.65, humidity_%:37.29
[2024-10-26T00:03:53] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.62, pressure_hPa:1012.68, humidity_%:37.49
[2024-10-26T00:04:20] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.63, pressure_hPa:1012.62, humidity_%:37.62
[2024-10-26T00:04:46] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.63, pressure_hPa:1012.59, humidity_%:37.69
[2024-10-26T00:05:14] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.63, pressure_hPa:1012.64, humidity_%:37.39
[2024-10-26T00:05:38] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.62, pressure_hPa:1012.63, humidity_%:37.28
[2024-10-26T00:06:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.62, pressure_hPa:1012.57, humidity_%:37.74
[2024-10-26T00:06:28] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.62, pressure_hPa:1012.60, humidity_%:37.54
[2024-10-26T00:06:54] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.61, pressure_hPa:1012.55, humidity_%:37.67
[2024-10-26T00:07:18] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.61, pressure_hPa:1012.50, humidity_%:37.62
[2024-10-26T00:07:43] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.62, pressure_hPa:1012.65, humidity_%:37.60
[2024-10-26T00:08:11] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.60, pressure_hPa:1012.56, humidity_%:37.54
[2024-10-26T00:08:37] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.62, pressure_hPa:1012.59, humidity_%:37.63
[2024-10-26T00:09:03] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.60, pressure_hPa:1012.46, humidity_%:37.68
[2024-10-26T00:09:26] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.60, pressure_hPa:1012.49, humidity_%:37.47
[2024-10-26T00:09:49] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.60, pressure_hPa:1012.53, humidity_%:37.69
[2024-10-26T00:10:14] ID:Device5, maxAcceleration_m/s2:2.00, rmsAcceleration_m/s2:2.00, temperature_C:26.59, pressure_hPa:1012.54, humidity_%:37.62
